,x,y,z,intensity,range,category
96,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0
106,2.076171875,7.82421875,-2.24609375,0.0823364257812,8.3984375,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0
108,1.6728515625,6.9609375,-1.986328125,0.0941162109375,7.4296875,0.0
109,1.4541015625,6.453125,-1.8359375,0.0941162109375,6.82421875,0.0
110,1.3955078125,6.51171875,-1.8486328125,0.149047851562,6.78515625,0.0
111,1.2080078125,6.05078125,-1.712890625,0.0784301757812,6.40234375,0.0
112,1.142578125,6.05078125,-1.7109375,0.156860351562,6.3046875,0.0
113,1.1201171875,6.390625,-1.8046875,0.152954101562,6.47265625,0.0
114,1.0068359375,6.1875,-1.744140625,0.203979492188,6.4765625,0.0
115,0.955078125,6.33203125,-1.78125,0.0784301757812,6.5078125,0.0
116,0.85009765625,6.16015625,-1.73046875,0.176513671875,6.453125,0.0
117,0.7392578125,5.859375,-1.64453125,0.199951171875,6.12890625,0.0
118,0.6123046875,5.47265625,-1.53515625,0.145141601562,5.71875,0.0
119,0.61083984375,6.19140625,-1.7353515625,0.203979492188,5.8125,0.0
120,0.57470703125,6.33984375,-1.7763671875,0.058837890625,6.609375,0.0
121,0.5009765625,6.1640625,-1.7265625,0.203979492188,6.421875,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0
136,-0.54345703125,5.03125,-1.4267578125,0.145141601562,5.2109375,0.0
137,-0.60009765625,4.9375,-1.4033203125,0.13330078125,5.16796875,0.0
138,-0.66357421875,4.890625,-1.3935546875,0.145141601562,5.1015625,0.0
139,-0.71484375,4.875,-1.392578125,0.12939453125,5.09765625,0.0
140,-0.7626953125,4.8515625,-1.3876953125,0.149047851562,5.1015625,0.0
141,-0.830078125,4.828125,-1.3857421875,0.12548828125,5.09375,0.0
142,-0.896484375,4.8828125,-1.404296875,0.203979492188,5.125,0.0
143,-0.97607421875,4.91015625,-1.4169921875,0.2587890625,5.16796875,0.0
144,-1.0087890625,4.89453125,-1.4150390625,0.145141601562,5.19140625,0.0
145,-1.171875,5.2890625,-1.533203125,0.0980224609375,5.55078125,0.0
146,-1.2041015625,5.1171875,-1.4892578125,0.105895996094,5.3671875,0.0
147,-1.2880859375,5.19921875,-1.517578125,0.145141601562,5.43359375,0.0
148,-1.361328125,5.23828125,-1.5341796875,0.0784301757812,5.44140625,0.0
149,-1.376953125,5.09765625,-1.4970703125,0.0784301757812,5.40234375,0.0
150,-1.462890625,5.12109375,-1.51171875,0.11767578125,5.4765625,0.0
151,-1.7119140625,5.72265625,-1.693359375,0.12548828125,5.5859375,0.0
152,-1.8681640625,5.90234375,-1.7548828125,0.0941162109375,6.24609375,0.0
153,-2.01171875,6.1015625,-1.8203125,0.105895996094,6.6328125,0.0
154,-2.0078125,5.8984375,-1.767578125,0.058837890625,6.4765625,0.0
155,-2.291015625,6.42578125,-1.93359375,0.160766601562,7.0859375,0.0
156,-2.634765625,7.15234375,-2.158203125,0.164672851562,7.00390625,0.0
157,-2.27734375,6.01953125,-1.8271484375,0.066650390625,6.69140625,0.0
158,-2.298828125,5.8984375,-1.7978515625,0.0745239257812,6.58203125,0.0
159,-2.59765625,6.28125,-1.9296875,0.0745239257812,7.06640625,0.0
160,-3.0,7.03515625,-2.16796875,0.145141601562,7.9296875,0.0
161,-3.08203125,7.015625,-2.171875,0.164672851562,7.19921875,0.0
162,-3.21484375,7.04296875,-2.1953125,0.164672851562,7.91015625,0.0
163,-3.248046875,6.92578125,-2.169921875,0.160766601562,7.9375,0.0
164,-3.35546875,6.8984375,-2.177734375,0.141235351562,7.9296875,0.0
165,-3.46484375,6.921875,-2.197265625,0.141235351562,7.87890625,0.0
166,-3.517578125,6.7890625,-2.171875,0.152954101562,7.94921875,0.0
167,-3.0234375,5.66796875,-1.830078125,0.101989746094,6.66796875,0.0
168,-3.052734375,5.62109375,-1.8232421875,0.11767578125,6.65234375,0.0
169,-3.21484375,5.7109375,-1.8681640625,0.0745239257812,6.375,0.0
170,-3.267578125,5.62109375,-1.853515625,0.101989746094,6.76171875,0.0
171,-3.25,5.50390625,-1.8232421875,0.0549011230469,6.3984375,0.0
172,-3.3203125,5.3984375,-1.8095703125,0.0431518554688,6.3671875,0.0
173,-3.09375,4.90625,-1.66015625,0.0274505615234,6.03515625,0.0
174,-3.431640625,5.28515625,-1.7998046875,0.0863037109375,6.55078125,0.0
175,-3.68359375,5.51953125,-1.89453125,0.058837890625,6.70703125,0.0
176,-3.693359375,5.41015625,-1.87109375,0.156860351562,6.8125,0.0
177,-3.453125,4.93359375,-1.7236328125,0.145141601562,6.26171875,0.0
178,-3.76171875,5.23046875,-1.841796875,0.0863037109375,6.31640625,0.0
179,-3.70703125,5.01171875,-1.7841796875,0.156860351562,6.484375,0.0
180,-3.623046875,4.796875,-1.72265625,0.12939453125,6.25390625,0.0
181,-4.0625,5.23046875,-1.8935546875,0.058837890625,6.375,0.0
182,-3.7734375,4.73828125,-1.736328125,0.0902099609375,6.30078125,0.0
183,-3.75,4.58203125,-1.6982421875,0.0745239257812,6.15625,0.0
184,-3.998046875,4.765625,-1.7822265625,0.058837890625,6.15625,0.0
185,-4.08203125,4.7890625,-1.802734375,0.0431518554688,6.4453125,0.0
186,-4.04296875,4.58203125,-1.7529296875,0.11767578125,6.35546875,0.0
187,-4.1484375,4.59765625,-1.7763671875,0.0823364257812,6.36328125,0.0
188,-4.20703125,4.53125,-1.7744140625,0.145141601562,6.328125,0.0
189,-4.2421875,4.50390625,-1.775390625,0.113708496094,6.4375,0.0
190,-4.75,4.90625,-1.955078125,0.101989746094,6.4921875,0.0
191,-4.890625,4.91015625,-1.984375,0.0941162109375,7.203125,0.0
192,-4.9140625,4.828125,-1.9716796875,0.0823364257812,7.10546875,0.0
193,-4.91796875,4.6953125,-1.9482421875,0.11767578125,7.07421875,0.0
194,-4.95703125,4.6328125,-1.9443359375,0.0941162109375,6.953125,0.0
195,-4.875,4.4296875,-1.8896484375,0.11767578125,6.8515625,0.0
196,-4.9453125,4.3984375,-1.8994140625,0.0941162109375,6.8359375,0.0
197,-5.00390625,4.3203125,-1.896484375,0.12939453125,6.87890625,0.0
198,-5.05078125,4.26953125,-1.8974609375,0.12548828125,6.87109375,0.0
199,-5.203125,4.296875,-1.935546875,0.0941162109375,6.91015625,0.0
200,-5.484375,4.39453125,-2.013671875,0.109802246094,6.9453125,0.0
201,-5.48828125,4.30078125,-1.9990234375,0.13720703125,7.2109375,0.0
202,-5.65625,4.328125,-2.041015625,0.11767578125,7.28515625,0.0
203,-5.609375,4.16796875,-2.00390625,0.105895996094,7.22265625,0.0
204,-5.66796875,4.12109375,-2.009765625,0.156860351562,7.29296875,0.0
205,-5.80859375,4.08984375,-2.037109375,0.149047851562,7.30859375,0.0
206,-5.91015625,4.0703125,-2.056640625,0.141235351562,7.39453125,0.0
207,-5.9609375,4.0078125,-2.05859375,0.160766601562,7.44140625,0.0
208,-6.06640625,3.953125,-2.076171875,0.13720703125,7.484375,0.0
209,-6.14453125,3.91015625,-2.087890625,0.12939453125,7.5625,0.0
210,-6.22265625,3.865234375,-2.099609375,0.0902099609375,7.59375,0.0
211,-6.2578125,3.765625,-2.09375,0.0745239257812,7.59765625,0.0
212,-6.1640625,3.62109375,-2.05078125,0.0549011230469,7.4375,0.0
213,-6.203125,3.5234375,-2.046875,0.058837890625,7.421875,0.0
214,-6.23046875,3.453125,-2.044921875,0.0784301757812,7.4140625,0.0
215,-6.28515625,3.36328125,-2.044921875,0.0745239257812,7.40234375,0.0
216,-6.32421875,3.298828125,-2.046875,0.0353088378906,7.40625,0.0
217,-6.3515625,3.2265625,-2.044921875,0.0313720703125,7.41015625,0.0
218,-6.40625,3.140625,-2.048828125,0.0274505615234,7.41015625,0.0
219,-6.43359375,3.06640625,-2.044921875,0.0274505615234,7.4140625,0.0
220,-6.4765625,2.970703125,-2.044921875,0.0235290527344,7.4140625,0.0
221,-6.51171875,2.904296875,-2.046875,0.0235290527344,7.41796875,0.0
222,-6.55078125,2.80859375,-2.044921875,0.0235290527344,7.41015625,0.0
223,-6.5625,2.73046875,-2.041015625,0.0196075439453,7.39453125,0.0
224,-6.58984375,2.66015625,-2.041015625,0.0235290527344,7.39453125,0.0
225,-6.62109375,2.5625,-2.0390625,0.0313720703125,7.38671875,0.0
226,-6.6328125,2.486328125,-2.033203125,0.0313720703125,7.37109375,0.0
227,-6.6640625,2.388671875,-2.033203125,0.0274505615234,7.36328125,0.0
228,-6.6796875,2.3125,-2.029296875,0.0313720703125,7.3515625,0.0
229,-6.69921875,2.240234375,-2.029296875,0.0313720703125,7.34765625,0.0
230,-6.7265625,2.142578125,-2.02734375,0.0353088378906,7.34375,0.0
231,-6.74609375,2.068359375,-2.02734375,0.0313720703125,7.33984375,0.0
232,-6.76953125,1.970703125,-2.025390625,0.0431518554688,7.33203125,0.0
233,-6.78125,1.89453125,-2.021484375,0.0313720703125,7.32421875,0.0
234,-6.80078125,1.794921875,-2.01953125,0.0392150878906,7.31640625,0.0
235,-6.8203125,1.7216796875,-2.01953125,0.0313720703125,7.3125,0.0
236,-6.828125,1.646484375,-2.017578125,0.0274505615234,7.3046875,0.0
237,-6.859375,1.5478515625,-2.01953125,0.0235290527344,7.30859375,0.0
238,-6.87890625,1.4755859375,-2.01953125,0.0235290527344,7.30859375,0.0
239,-6.89453125,1.375,-2.01953125,0.0235290527344,7.31640625,0.0
240,-6.90625,1.2998046875,-2.017578125,0.0196075439453,7.3125,0.0
241,-6.9140625,1.2255859375,-2.017578125,0.0235290527344,7.30859375,0.0
242,-6.93359375,1.126953125,-2.017578125,0.0196075439453,7.3046875,0.0
243,-6.9453125,1.0517578125,-2.017578125,0.0235290527344,7.3046875,0.0
244,-6.95703125,0.951171875,-2.015625,0.0196075439453,7.30078125,0.0
245,-6.96484375,0.87744140625,-2.015625,0.0196075439453,7.296875,0.0
246,-6.97265625,0.77587890625,-2.013671875,0.0156860351562,7.296875,0.0
247,-6.984375,0.701171875,-2.015625,0.0156860351562,7.296875,0.0
248,-6.98046875,0.62451171875,-2.01171875,0.0156860351562,7.2890625,0.0
249,-7.00390625,0.525390625,-2.015625,0.0196075439453,7.3046875,0.0
250,-7.0078125,0.50146484375,-2.015625,0.0156860351562,7.30859375,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0
261,-7.046875,-0.5048828125,-2.025390625,0.0156860351562,7.34765625,0.0
262,-7.0390625,-0.58056640625,-2.0234375,0.0156860351562,7.34375,0.0
263,-7.046875,-0.68310546875,-2.029296875,0.0156860351562,7.359375,0.0
264,-7.046875,-0.759765625,-2.03125,0.0117645263672,7.3671875,0.0
265,-7.02734375,-0.857421875,-2.029296875,0.0156860351562,7.36328125,0.0
266,-7.03125,-0.93310546875,-2.03125,0.0117645263672,7.375,0.0
267,-7.03125,-1.0390625,-2.037109375,0.0117645263672,7.38671875,0.0
268,-7.0234375,-1.1142578125,-2.037109375,0.00784301757812,7.39453125,0.0
269,-7.01171875,-1.212890625,-2.037109375,0.0117645263672,7.40234375,0.0
270,-7.015625,-1.29296875,-2.041015625,0.00784301757812,7.40625,0.0
271,-7.0078125,-1.392578125,-2.044921875,0.0117645263672,7.41796875,0.0
272,-6.9765625,-1.46484375,-2.041015625,0.00784301757812,7.41796875,0.0
273,-6.9765625,-1.541015625,-2.04296875,0.0117645263672,7.41796875,0.0
274,-6.96875,-1.64453125,-2.048828125,0.00784301757812,7.4375,0.0
275,-6.94921875,-1.71875,-2.046875,0.0117645263672,7.4453125,0.0
276,-6.9375,-1.822265625,-2.05078125,0.0156860351562,7.44921875,0.0
277,-6.921875,-1.8955078125,-2.05078125,0.0156860351562,7.44921875,0.0
278,-6.8984375,-1.9970703125,-2.052734375,0.0156860351562,7.4609375,0.0
279,-6.890625,-2.072265625,-2.056640625,0.0156860351562,7.46875,0.0
280,-6.85546875,-2.169921875,-2.0546875,0.0196075439453,7.47265625,0.0
281,-6.8203125,-2.240234375,-2.05078125,0.0313720703125,7.46484375,0.0
282,-6.8046875,-2.33984375,-2.056640625,0.0235290527344,7.46484375,0.0
283,-6.82421875,-2.427734375,-2.068359375,0.0235290527344,7.5,0.0
284,-6.8125,-2.505859375,-2.072265625,0.0470581054688,7.546875,0.0
285,-6.76953125,-2.599609375,-2.0703125,0.0509948730469,7.51171875,0.0
286,-6.671875,-2.64453125,-2.048828125,0.0549011230469,7.46484375,0.0
287,-6.70703125,-2.765625,-2.0703125,0.0509948730469,7.48046875,0.0
288,-6.75,-2.8671875,-2.091796875,0.0470581054688,7.625,0.0
289,-6.62890625,-2.9296875,-2.06640625,0.062744140625,7.53515625,0.0
290,-6.55078125,-2.978515625,-2.052734375,0.0470581054688,7.48046875,0.0
291,-6.296875,-2.974609375,-1.9873046875,0.066650390625,7.2421875,0.0
292,-6.22265625,-3.021484375,-1.9736328125,0.058837890625,7.19140625,0.0
293,-6.265625,-3.15234375,-2.0,0.0235290527344,7.1484375,0.0
294,-6.51953125,-3.361328125,-2.08984375,0.0274505615234,7.60546875,0.0
295,-6.54296875,-3.4921875,-2.11328125,0.0509948730469,7.62890625,0.0
296,-6.43359375,-3.5234375,-2.08984375,0.0902099609375,7.625,0.0
297,-6.4140625,-3.630859375,-2.099609375,0.0470581054688,7.6015625,0.0
298,-6.30859375,-3.662109375,-2.078125,0.0235290527344,7.57421875,0.0
299,-6.90625,-4.09375,-2.28125,0.0353088378906,7.5859375,0.0
300,-5.984375,-3.6484375,-1.99609375,0.062744140625,7.28125,0.0
301,-6.33203125,-4.0078125,-2.130859375,0.0431518554688,7.31640625,0.0
302,-6.25,-4.05078125,-2.119140625,0.0235290527344,7.7421875,0.0
303,-6.1640625,-4.0859375,-2.103515625,0.0274505615234,7.69140625,0.0
304,-5.75,-3.939453125,-1.9833984375,0.0392150878906,7.24609375,0.0
305,-6.05078125,-4.19921875,-2.09375,0.0313720703125,7.65625,0.0
306,-5.69140625,-4.10546875,-1.99609375,0.058837890625,6.03515625,0.0
307,-5.5546875,-4.1015625,-1.96484375,0.0431518554688,7.1796875,0.0
308,-5.50390625,-4.18359375,-1.9658203125,0.0313720703125,7.1328125,0.0
309,-5.609375,-4.3515625,-2.017578125,0.0509948730469,7.328125,0.0
310,-4.71875,-3.759765625,-1.71875,0.0235290527344,6.2734375,0.0
311,-5.46875,-4.46484375,-2.005859375,0.0274505615234,5.95703125,0.0
312,-4.80859375,-4.02734375,-1.7841796875,0.0235290527344,5.890625,0.0
313,-4.859375,-4.18359375,-1.8232421875,0.0431518554688,6.65234375,0.0
314,-5.1328125,-4.5390625,-1.9462890625,0.0392150878906,6.5234375,0.0
315,-5.07421875,-4.578125,-1.94140625,0.066650390625,6.66796875,0.0
316,-5.08984375,-4.7265625,-1.9716796875,0.062744140625,7.2109375,0.0
317,-4.3515625,-4.140625,-1.7080078125,0.0196075439453,6.24609375,0.0
318,-4.5546875,-4.42578125,-1.8046875,0.0392150878906,6.27734375,0.0
319,-3.62890625,-3.6015625,-1.45703125,0.0470581054688,5.31640625,0.0
320,-4.81640625,-4.8984375,-1.9482421875,0.0313720703125,7.140625,0.0
321,-4.6484375,-4.83203125,-1.90234375,0.0509948730469,5.26171875,0.0
322,-3.482421875,-3.708984375,-1.4482421875,0.0117645263672,5.2890625,0.0
323,-3.703125,-4.07421875,-1.5654296875,0.0509948730469,5.1953125,0.0
324,-3.7109375,-4.1953125,-1.5908203125,0.0549011230469,5.1640625,0.0
325,-4.33203125,-5.0078125,-1.876953125,0.0745239257812,5.77734375,0.0
326,-4.05859375,-4.80078125,-1.783203125,0.0745239257812,6.53515625,0.0
327,-3.44140625,-4.1796875,-1.5380859375,0.0431518554688,5.62890625,0.0
328,-3.443359375,-4.2734375,-1.5576171875,0.058837890625,5.65234375,0.0
329,-3.287109375,-4.203125,-1.5146484375,0.0353088378906,5.546875,0.0
330,-3.193359375,-4.17578125,-1.4921875,0.0431518554688,5.46484375,0.0
331,-3.09375,-4.16796875,-1.4736328125,0.113708496094,5.39453125,0.0
332,-3.07421875,-4.19921875,-1.4765625,0.12158203125,5.41015625,0.0
333,-2.873046875,-4.05078125,-1.41015625,0.0823364257812,4.95703125,0.0
334,-3.6328125,-5.2265625,-1.80078125,0.0509948730469,4.86328125,0.0
335,-3.654296875,-5.3671875,-1.8359375,0.0392150878906,4.875,0.0
336,-3.599609375,-5.453125,-1.8466796875,0.0353088378906,4.625,0.0
337,-3.265625,-5.15234375,-1.724609375,0.0235290527344,4.9375,0.0
338,-2.923828125,-4.7421875,-1.576171875,0.12548828125,4.9765625,0.0
339,-2.8515625,-4.734375,-1.5634765625,0.0392150878906,5.7421875,0.0
340,-2.5078125,-4.28515625,-1.40625,0.0745239257812,4.92578125,0.0
341,-2.33984375,-4.109375,-1.3388671875,0.109802246094,4.9140625,0.0
342,-2.208984375,-4.01171875,-1.296875,0.0941162109375,4.7265625,0.0
343,-2.0703125,-3.865234375,-1.2421875,0.0706176757812,4.55859375,0.0
344,-2.078125,-3.9765625,-1.2705078125,0.0353088378906,4.49609375,0.0
345,-1.9892578125,-3.94140625,-1.25,0.12548828125,4.58984375,0.0
346,-1.9521484375,-3.970703125,-1.251953125,0.066650390625,4.59765625,0.0
347,-2.005859375,-4.17578125,-1.3095703125,0.0745239257812,4.40234375,0.0
348,-1.9267578125,-4.09375,-1.2783203125,0.0235290527344,4.69921875,0.0
349,0.0,0.0,0.0,0.0,0.0,0.0
350,-0.86279296875,-2.005859375,-0.623046875,0.0941162109375,2.26953125,0.0
351,-0.84521484375,-2.0390625,-0.6298828125,0.113708496094,2.255859375,0.0
352,-0.82373046875,-2.046875,-0.62841796875,0.113708496094,2.29296875,0.0
353,-0.806640625,-2.083984375,-0.63623046875,0.0549011230469,2.291015625,0.0
354,-0.78857421875,-2.099609375,-0.63818359375,0.0353088378906,2.33203125,0.0
355,-0.740234375,-2.046875,-0.619140625,0.0706176757812,2.26171875,0.0
356,-0.65087890625,-1.8876953125,-0.568359375,0.0863037109375,2.05859375,0.0
357,-0.681640625,-2.0625,-0.61669921875,0.0706176757812,2.095703125,0.0
358,-0.6611328125,-2.0703125,-0.61669921875,0.0745239257812,2.24609375,0.0
359,-0.62939453125,-2.048828125,-0.6083984375,0.0863037109375,2.228515625,0.0
360,-0.59716796875,-2.044921875,-0.60400390625,0.0784301757812,2.212890625,0.0
361,-0.61962890625,-2.205078125,-0.64794921875,0.0353088378906,2.279296875,0.0
362,-0.55908203125,-2.09375,-0.61376953125,0.0784301757812,2.240234375,0.0
363,-0.52392578125,-2.08203125,-0.60693359375,0.0549011230469,2.21875,0.0
364,-0.5107421875,-2.142578125,-0.6220703125,0.109802246094,2.283203125,0.0
365,-0.50146484375,-2.1640625,-0.62744140625,0.0941162109375,2.30859375,0.0
366,-0.92333984375,-4.24609375,-1.220703125,0.105895996094,3.775390625,0.0
367,-1.0390625,-5.11328125,-1.46484375,0.066650390625,4.16015625,0.0
368,-0.7880859375,-4.1875,-1.197265625,0.066650390625,4.39453125,0.0
369,-0.912109375,-5.109375,-1.4560546875,0.113708496094,4.453125,0.0
370,-0.779296875,-4.6953125,-1.3349609375,0.0902099609375,4.53515625,0.0
371,-0.85693359375,-5.76171875,-1.6328125,0.152954101562,4.5625,0.0
372,-0.59423828125,-4.37109375,-1.2373046875,0.062744140625,4.58203125,0.0
373,-0.7470703125,-5.83984375,-1.650390625,0.109802246094,5.78515625,0.0
374,-0.68701171875,-6.0,-1.6923828125,0.066650390625,4.80078125,0.0
375,-0.60302734375,-5.83203125,-1.642578125,0.058837890625,6.08984375,0.0
376,0.0,0.0,0.0,0.0,0.0,0.0
377,0.0,0.0,0.0,0.0,0.0,0.0
378,0.0,0.0,0.0,0.0,0.0,0.0
379,0.0,0.0,0.0,0.0,0.0,0.0
380,0.0,0.0,0.0,0.0,0.0,0.0
381,0.0,0.0,0.0,0.0,0.0,0.0
382,0.0,0.0,0.0,0.0,0.0,0.0
383,0.0,0.0,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,0.0,0.0,0.0
386,0.0,0.0,0.0,0.0,0.0,0.0
387,0.0,0.0,0.0,0.0,0.0,0.0
388,0.0,0.0,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,0.0,0.0,0.0
391,0.0,0.0,0.0,0.0,0.0,0.0
392,0.5029296875,-4.83984375,-1.3583984375,0.11767578125,5.05078125,0.0
393,0.5390625,-4.5234375,-1.2705078125,0.172607421875,4.6484375,0.0
394,0.611328125,-4.60546875,-1.2958984375,0.12939453125,4.7109375,0.0
395,0.69775390625,-4.7890625,-1.349609375,0.058837890625,4.828125,0.0
396,0.7265625,-4.515625,-1.275390625,0.101989746094,4.74609375,0.0
397,0.7607421875,-4.4296875,-1.2529296875,0.113708496094,4.6640625,0.0
398,0.83544921875,-4.50390625,-1.2763671875,0.0863037109375,4.671875,0.0
399,0.888671875,-4.625,-1.3125,0.12158203125,4.84765625,0.0
400,0.91357421875,-4.32421875,-1.2314453125,0.0549011230469,4.5859375,0.0
401,1.041015625,-4.6484375,-1.3271484375,0.0509948730469,4.7421875,0.0
